product_id,product_url,product_name,review_title,review_content,review_date
IntelR-CoreTM-i7-8700T-CPU---240GHz,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz,SpeedTest,Excellent,This is school computer and its pretty cool,5 years ago.
IntelR-CoreTM-i7-8700T-CPU---240GHz,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz,SpeedTest,Good,"This processor has less performance than the i7-8700/i7-8700K, but it has a lower TDP, producing less heat, and being more energy efficient.",6 years ago.
IntelR-CoreTM-i7-8700T-CPU---240GHz,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz,SpeedTest,,,3 years ago.
IntelR-CoreTM-i7-8700T-CPU---240GHz,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz,SpeedTest,Excellent,Very very low energy consumption. Perfect for leaving it on constantly and every day use.,4 years ago.
IntelR-CoreTM-i7-8700T-CPU---240GHz,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz,SpeedTest,Good,"it's fantastic one. TDP 35W is impressive for 24 Hours operating NAS owner or other server owner. Moreover, TDP Down to 25W forcefully also possible. It's great !!",15 months ago.
IntelR-CoreTM-i7-8700T-CPU---240GHz,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz,SpeedTest,Excellent,This is school computer and its pretty cool,5 years ago.
IntelR-CoreTM-i7-8700T-CPU---240GHz,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz,SpeedTest,Good,"This processor has less performance than the i7-8700/i7-8700K, but it has a lower TDP, producing less heat, and being more energy efficient.",6 years ago.
IntelR-CoreTM-i7-8705G-CPU---310GHz,https://cpu.userbenchmark.com/SpeedTest/453718/IntelR-CoreTM-i7-8705G-CPU---310GHz,SpeedTest,,,7 months ago.
IntelR-CoreTM-i7-8706G-CPU---310GHz,https://cpu.userbenchmark.com/SpeedTest/518066/IntelR-CoreTM-i7-8706G-CPU---310GHz,SpeedTest,,,4 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,,,2 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,"Good CPU, used in HP OMEN 15-dc0003na laptop. Has enough performance for intensive tasks. Only problem is that it gets hot quickly (possibly an issue with the laptop, not the CPU) and that it needs more than 150W PSU to run comfortably.",12 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,Using it in my laptop and it is nice,5 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,I have my HP Elitebook 1050 G1 and I have used it for more than 5 years still has no performance issues doing VMWare and video editing to this day. I love this laptop and the core as it has never let me down yet. I intend to use it for at least another 5 years before I need to upgrade to the new H series Zbook.,6 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,"First 6 core cpu for laptop , best for 2018",8 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,great processor but gets really hot really fast,1 day ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,I just bought a laptop with it and a GTX 1060 6gb and it is great combination,20 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,"use this for 200fps minecraft, solid cpu",10 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,"it's good but get hot very fast, and can't keep consistant frames with gtx1050 4gb graphic card. i'm not getting more than 60fps while online gaming.",10 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,"the worst laptop cpu. tdp 45W is too hight, im must adjust max turbo frequency on only 3GHz, because temp is was behind 90°c",19 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,Great CPU fast good for big workloads,3 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,Great cpu for gaming and recording.,5 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Poor,"Been using it the last 4 months, no problem whatsoever and works perfect!",2 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,"today sep22 I am still using my asus laptop with this CPU and I can say that it's a great CPU. I change my HDD to Samsung 980 NVMe and the laptop just flies. All programs open in a second, the laptop starts in 10sec, I play some games like dota2 and Halo, I am a graphic designer and the laptop runs very quick.",21 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Terrible,garbage CPU with ridiculous Cache memory 9M,14 months ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,im using an HP Omen 15 2018 with this processor and the games i have been playing are running smoothly,3 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,"While a good CPU, its AMD counterpart is better than this one.",2 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,"Its good but, i expected more",3 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Poor,??,5 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,As an owner of this CPU I can say that it's a very well performing CPU considering the builds that it can be found in. With the right settings it really is a poweful CPU that outperforms some if not most flagship Intel CPUs.,5 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,"6 cores are very useful, and competitive clock speeds make this CPU great for gaming. Watch out for high temps in smaller laptops though.",4 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Terrible,Too much for a laptpo,5 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,Great CPU,4 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,Excellent for a gaming laptop. Not a MAX-Q for the better. Maxes out everything at 80+fps except 100%+ upscaled resolution,5 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,My Lenovo Legion y7000p for great!,4 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,"This card does run hot, which is its downside; however, if you can manage to undervolt the CPU and you slightly unclock the CPU, then this card is a beast. This card is better than what you expect, and can rival with the i5-9400F.",4 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Excellent,very good on games and other tasks,2 years ago.
IntelR-CoreTM-i7-8750H-CPU---220GHz,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,SpeedTest,Good,A new laptop $2200 bought with 16G RAM Micro SSD 512GB and i7-8750H with a discrete Graphics card Nvidia 1050Ti,5 years ago.
IntelR-CoreTM-i7-8809G-CPU---310GHz,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz,SpeedTest,,much faster than my old MacBook Pro i7-6920HQ even tho it was 2016,3 years ago.
IntelR-CoreTM-i7-8809G-CPU---310GHz,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz,SpeedTest,Terrible,Why does one version of it have RX Vega graphics,3 years ago.
IntelR-CoreTM-i7-8850H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz,SpeedTest,,,3 months ago.
IntelR-CoreTM-i7-8850H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz,SpeedTest,Good,Very fast on Macbook Pro 15' 2018. Very good for all general purpose uses and even gaming with an eGPU. Video or Audio editing not tested.,4 years ago.
IntelR-CoreTM-i7-8850H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz,SpeedTest,Poor,Slow when working with heavy models on solidworks.,14 months ago.
IntelR-CoreTM-i7-8850H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz,SpeedTest,Good,"Bought it in the new aero 15 classic Fast, but hot. Very hot. Throttles while playing warframe........ Intel Plz fix this thermal issue",5 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,,i like it because i use it it is better ina rchitecture and has more cores,2 months ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Good,magnificent processor for both gaming and work,4 months ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Good,"65Watt TDP, 8 full cores, internal gpu as a backup, stable responsive system, price. Works great, don't need a 'spaceheater' K series. Boxed cooler is crap, but so are AMD's. Get a Hyper 212 tower cooler - 28-58 degrees, ambiant 22. Set to Intel spec. in Bios PL1=TDP=65 (Watt) PL2=1.25*PL1=80(Watt) Tau=28(Seconds) Motherboard man. fact. put too much PL1,PL2 and Tau. for 'high scores' in Bios.",2 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Terrible,"Unless significantly cheaper than the 9700K, there's no reason to buy the 9700 as most settings are locked down. There is no way to overclock (other than changing PL1 & PL2) as core ratio is controlled by the processor, that means all core turbo is stuck at 4.5 Ghz regardless of what you set in the BIOS. Ring ratio is also capped at 4.3 Ghz. BLCK overclock is also limited at 102 Mhz. However, the 9700 is only 2% - 6% behind the 9700k with a 5 Ghz all core overclock, coupled by the low latency ring bus, it's still faster than the 3700x in gaming",4 months ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Excellent,"It's not the best, but if you don't need any overclocking, it's perfect and does the job nicely for what it costs...",2 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Average,Offered pretty much same performance as i7-9700K but without ability to OC and has lower base clock and all-core boost clock. Would opt to buy i7-9700K instead because this CPU is priced same as the OC-able counterpart.,4 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Good,"It's great for tasking and games, but I would rather get a 9700k than this.",3 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Terrible,could use some overclocking features,4 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Good,It's a processor and it...processes things,4 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Terrible,Intel seriously need a major rethink...,4 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Excellent,"Not bad at all in 2023. 8 cores and 8 threads makes this processor very useful for playing and recording/streaming, and having Chrome and other applications open in the background. The speed is nice, the base clock is a bit slow at 3.0 GHz but a turbo up to 4.5 GHz is great. Even though the unlocked version is probably a way better option, this one still holds it's own.",9 months ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Excellent,"A quite balance choice, even though the price is not far from 9700k. If you are not interesting in OC and just want a stable gaming environment, a good choice is here.",4 years ago.
IntelR-CoreTM-i7-9700-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,SpeedTest,Excellent,Has worked phenomenally.,4 years ago.
IntelR-CoreTM-i7-9700F-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz,SpeedTest,,,2 months ago.
IntelR-CoreTM-i7-9700F-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz,SpeedTest,Good,It gave me a great time but never called for a second date.,2 years ago.
IntelR-CoreTM-i7-9700F-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz,SpeedTest,Average,it barely runs any big games but its kinda cheap,3 years ago.
IntelR-CoreTM-i7-9700F-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz,SpeedTest,Terrible,Terrible. Beyond terrible.,4 years ago.
IntelR-CoreTM-i7-9700F-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz,SpeedTest,Good,"Runs games nicely to say the most. Nothing else to be honest, besides it's a pretty good high-mid tier CPU in my opinion.",2 years ago.
IntelR-CoreTM-i7-9700F-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz,SpeedTest,Good,"Not the best, not the worst. If you find a good deal for it then worth while, runs like a charm",2 years ago.
IntelR-CoreTM-i7-9700F-CPU---300GHz,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz,SpeedTest,Good,"Of course the lower clock and turbo along with no ability to overclock isn't great, but if you snag this CPU at a fair or lower price than the MSRP it's an extremely good choice. It struggles a lick or so with Assassins Creed Odyssey but that is all on Ubisoft for having such bad optimization. That does not mean I cannot run almost all settings on high or very high/ultra but there are odd spots with frame drops due to heavy CPU usage in that game...... With its 8 cores and 8 threads it handles Doom Eternal and RDR2 flawlessly though. If you find the K series for roughly the same price grab it, but if this guy is part of a bundle or on sale, you wont be disappointed with it when it comes to gaming or consumer desktop activities and a little beyond. It may be on its way out with the low clock speed by 2021 however, even with 8 cores and threads! I use Intel's XTU to force the turbo on for a longer duration and with a good air cooler it does not go above 60C, give or take another degree, so no power or thermal throttling at all! All around I would say this CPU is good but not outstanding. If it was unlocked that would be another story but would create mean the K series is even closer in specs, although it having a lower clock and turbo would still have made the K series a viable option and Intel could do away with this locked mumbo jumbo...",4 years ago.
IntelR-CoreTM-i7-9700KF-CPU---360GHz,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz,SpeedTest,,"it was pretty fast, way faster than needed.",2 months ago.
IntelR-CoreTM-i7-9700KF-CPU---360GHz,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz,SpeedTest,Excellent,,2 years ago.
IntelR-CoreTM-i7-9700KF-CPU---360GHz,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz,SpeedTest,Excellent,im using it on my PC right now and it's working great in tandem with a RTX 2070 SUPER,9 months ago.
IntelR-CoreTM-i7-9700KF-CPU---360GHz,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz,SpeedTest,Excellent,"This processor have one of the lowest latency possible (People are not very aware of this, do some Research on google you will see), very good for competitive games, Good speed & Not bad At Overclocking.",8 months ago.
IntelR-CoreTM-i7-9700KF-CPU---360GHz,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz,SpeedTest,Excellent,Amazing cpu for gaming and basic work use.,3 years ago.
IntelR-CoreTM-i7-9700KF-CPU---360GHz,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz,SpeedTest,Good,"The iGPU-less variant of i7-9700K. This CPU is priced $30 less than i7-9700K which makes this an option for high refresh rate gamers as this CPU still offers same performance as i7-9700K yet priced lower which leads to better value, higher overclocking potential and probably little bit lower power consumption and thermal generation due to lack of iGPU.",4 years ago.
IntelR-CoreTM-i7-9700KF-CPU---360GHz,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz,SpeedTest,Excellent,Very nice. A lot better but more expensive,5 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,,love it I still run this chip in my HP Omen from 2021,3 days ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Excellent,Its advanced super performance and low cost cpu,10 months ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Poor,i have it and speed is very good,3 months ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Excellent,Great laptop cpu but requires good cpu cooling,2 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Good,"For productive tasks like coding is quite good. However, is not that power efficient and for gaming it tends to create bottlenecks.",4 months ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Poor,It's my working and gaming laptop.,13 months ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Good,"Performant, avec un côté couteau suisse",3 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Excellent,"I have the i7-9750H and i compared it with i5 10300H and my i7 got 58 and the i5 got 56, Personally i think the i7 should get higher because it is so much faster and better than the i5",9 months ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Good,,4 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Excellent,"Currently one of the most powerful mobile chip on the market. However, the laptop needs to have excellent cooling performance (with 2 fans) to deliver the maximum performance. Power consumption is also very high for a mobile chip so the battery might run out pretty quickly under load.",2 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Poor,"not worth it, amd has better options",3 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Good,"MacBook Pro 16 base model has it, Apple must have picked it for a reason",21 months ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Excellent,"I have tried both i5-9300H and i7-10750H. This CPU is still rocking at 2021 Q2 and has decent GPU options. Able to run modern 3D games at more than 60 fps with high setting, 50 fps at maximum setting. Very good mid-range gaming CPU.",3 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Excellent,"This chip slaps, it can rival my r5 3600 which is bonkers. I love this CPU in my XPG Xenia 15 because undervolting is such a great thing. Intel did well on this one.",3 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Average,mid,2 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Good,Damn fine gaming laptop CPU a couple years on.,3 years ago.
IntelR-CoreTM-i7-9750H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,SpeedTest,Excellent,That's a awesome laptop cpu 3,4 years ago.
IntelR-CoreTM-i7-9800X-CPU---380GHz,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz,SpeedTest,,,4 months ago.
IntelR-CoreTM-i7-9800X-CPU---380GHz,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz,SpeedTest,Terrible,It’s so expensive comparing to amd cpu s with even lower speed score,3 years ago.
IntelR-CoreTM-i7-9800X-CPU---380GHz,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz,SpeedTest,Excellent,"Core i7-9800X is a 64-bit octa-core high-performance x86 desktop microprocessor from Intel (late 2018). A Skylake micro-architecture chip, is fabricated on using Intel's 14 nm process. The i7-9800X operates at 3.8 GHz with a TDP of 165 W and a Turbo Boost frequency of up to 4.4 GHz and am Turbo Max Boost frequency of 4.5 GHz. The processor supports up to 128 GiB of quad-channel DDR4-2666 memory and supports 44 PCIe lanes. A strong contender to the i9-9900k, yet slightly slower, except utilizing the x299 platform allowing for more ram and PCIe lanes (44 vs 16)",5 years ago.
IntelR-CoreTM-i7-9850H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz,SpeedTest,,,5 months ago.
IntelR-CoreTM-i7-9850H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz,SpeedTest,Good,Çoklu çekirdek fark yaratiyor.,3 years ago.
IntelR-CoreTM-i7-9850H-CPU---260GHz,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz,SpeedTest,Excellent,Good performance for price in a desktop custom MOBO with a desktop GTX1650 an 16GB in desktop DDR4 memory.,2 years ago.
IntelR-CoreTM-i7-10510U-CPU---180GHz,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,SpeedTest,,,4 months ago.
IntelR-CoreTM-i7-10510U-CPU---180GHz,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,SpeedTest,Excellent,Just fine for light 30-60 fps gaming,5 months ago.
IntelR-CoreTM-i7-10510U-CPU---180GHz,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,SpeedTest,Terrible,1.8 ghz for a core i7 packed with 8 threads is a dissaster,8 months ago.
IntelR-CoreTM-i7-10510U-CPU---180GHz,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,SpeedTest,Liked,,19 months ago.
IntelR-CoreTM-i7-10510U-CPU---180GHz,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,SpeedTest,Poor,I7-10510U VS I5-10210U is not different than performance,they speeds is very close and not to big? But I like I5-10210U,16 months ago.
IntelR-CoreTM-i7-10510U-CPU---180GHz,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,SpeedTest,Excellent,Amazing cpu which works very fast but is a little noisy. I’m gonna pair it with an egpu and I’m sure it will be amazing. I clearly recommend it for business and medium gaming and 3D render,2 years ago.
IntelR-CoreTM-i7-10510U-CPU---180GHz,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,SpeedTest,Excellent,great cpu with very high clock speed. i love it,3 days ago.
IntelR-CoreTM-i7-10510U-CPU---180GHz,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,SpeedTest,Poor,"Great laptop CPU which offers good battery life, for a great workstation on the go.",2 years ago.
